trial_id,trial_index,condition_label,condition_name,trial_duration_sec,dt_sec,aom_mean,aom_std,aom_max,aom_min,aom_baseline_mean,aom_response_mean,aom_delta_response_baseline,aom_peak_index,aom_peak_time_sec,aom_mean_abs_diff,pom_mean,pom_std,pom_max,pom_min,pom_baseline_mean,pom_response_mean,pom_delta_response_baseline,pom_peak_index,pom_peak_time_sec,pom_mean_abs_diff,avg_pupil_mean,avg_pupil_std,avg_pupil_max,avg_pupil_min,avg_pupil_baseline_mean,avg_pupil_response_mean,avg_pupil_delta_response_baseline,avg_pupil_peak_index,avg_pupil_peak_time_sec,avg_pupil_mean_abs_diff,avg_eye_mean,avg_eye_std,avg_eye_max,avg_eye_min,avg_eye_baseline_mean,avg_eye_response_mean,avg_eye_delta_response_baseline,avg_eye_peak_index,avg_eye_peak_time_sec,avg_eye_mean_abs_diff
T094,93,1,tilt_left,4.0,0.05,0.22489119362743618,0.38135446567372505,1.8472744732072854,0.0,0.01167392082205657,0.002525095487396662,-0.009148825334659907,51,2.5500000000000003,0.10176008654583717,0.0646187475931311,0.11588242140135599,0.4984674794557059,0.0,0.0007065796049924694,0.0008614376225120562,0.00015485801751958682,64,3.2,0.0378087661977105,0.110942477111276,0.006136343506135015,0.125280412166929,0.09673665354134181,0.11226869336651393,0.10994631349209372,-0.002322379874420216,78,3.9000000000000004,0.0018965172747663118,0.009628042686460118,0.012754574747254117,0.06757572482446705,0.00038232729799109996,0.0013532489216702382,0.0017988073555877961,0.0004455584339175579,74,3.7,0.006551935913670839
T095,94,0,no_tilt,4.0,0.05,0.054517173999985444,0.04656912019598013,0.21055945104090068,0.0,0.11056757494055247,0.06678686116124431,-0.04378071377930816,9,0.45,0.031315627929644235,0.001448091558786262,0.001477885404936986,0.008252315907937203,0.0,0.0007902731889699643,0.0007684730188256681,-2.180017014429621e-05,67,3.35,0.0008324936968308489,0.11957354185116804,0.00443758012742113,0.13106400029641524,0.1110045826651391,0.12511128663566726,0.12220840398440806,-0.002902882651259195,1,0.05,0.0012862479600139094,0.003960127463438552,0.006641988116881912,0.04509560313313665,0.00035948622087025,0.015223543754262917,0.002774850265512615,-0.012448693488750301,0,0.0,0.0024338060526720886
T096,95,2,tilt_right,4.0,0.05,0.16758660221795982,0.24666793194603354,1.3772896784216746,0.0,0.01651416376920292,0.023924760523504666,0.007410596754301748,77,3.85,0.06574848712570366,0.047444799766825196,0.1055694607725072,0.46464418997149515,0.0,0.0009048474119756957,0.0007848903366555681,-0.0001199570753201276,45,2.25,0.029583666586186143,0.11290073644822063,0.01136912968242342,0.1456673918405627,0.0945205411569578,0.10966885931125922,0.10826405382114485,-0.0014048054901143747,76,3.8000000000000003,0.0017793571021970994,0.008775045064057319,0.012996602528188267,0.06525793762610879,0.0003385182840774,0.002233231056360465,0.0016699740477255287,-0.0005632570086349362,67,3.35,0.007424421349726544
T097,96,0,no_tilt,4.0,0.05,0.04934054840313573,0.07011666558828279,0.4390393011379298,0.0,0.024806810734272405,0.06712443814574437,0.042317627411471964,38,1.9000000000000001,0.02183560375235969,0.0015145330968038607,0.0016062044886979558,0.008833592616887967,0.0,0.0007837441752384109,0.0007505131551512142,-3.323102008719666e-05,67,3.35,0.0008727550828008059,0.13118658233554414,0.005448405848637283,0.1409390768786539,0.1179302366386675,0.13951660228682963,0.13162772489296443,-0.007888877393865207,2,0.1,0.0012906274780342905,0.005475803530686692,0.009148683174506395,0.0632602852079147,0.00059521537864015,0.005102536490683925,0.006598424685458417,0.0014958881947744916,37,1.85,0.0035349660685337287
T098,97,0,no_tilt,4.0,0.05,0.010922998284779321,0.007793480750766882,0.03610295449634705,0.0,0.01072525274393368,0.011003486020753388,0.0002782332768197088,49,2.45,0.00608609847534602,0.0015225011545595567,0.001587746597911927,0.00877317739681405,0.0,0.0008360485984123623,0.000783114255269163,-5.2934343143199326e-05,67,3.35,0.0008763647387596716,0.11815194667843487,0.0015492806729591893,0.12170839870483034,0.11474979002585556,0.11753049665952772,0.11852946429243941,0.0009989676329116848,45,2.25,0.0008135078927594733,0.0022737910431983983,0.00110643600812533,0.0070469374986332,0.00054456406949235,0.002862435908774955,0.0023152080943669596,-0.0005472278144079954,0,0.0,0.0010675668779869607
T099,98,1,tilt_left,4.0,0.05,0.23982961373029815,0.3458395941078044,1.487135159861487,0.0,0.007639642986011687,0.014113698856639857,0.0064740558706281705,64,3.2,0.10767350447805464,0.06280749577751821,0.11347766092738422,0.4874657932814573,0.0,0.0007517697863278761,0.0008317163981794196,7.994661185154351e-05,44,2.2,0.036420733459688236,0.11569322506169459,0.007923217427655808,0.14434198509834972,0.09884254479848205,0.11811084640559393,0.11276826390128351,-0.005342582504310411,78,3.9000000000000004,0.0023028200586141644,0.011139156872837012,0.013110998662686538,0.055417572892067,0.00036460465245505,0.0021648069891401197,0.00172987321417617,-0.00043493377496394976,74,3.7,0.006756744641204303
T100,99,2,tilt_right,4.0,0.05,0.14295097755862124,0.1488097943708044,0.5484514845913915,0.0,0.11027843456938849,0.0778814700737133,-0.032396964495675196,69,3.45,0.05696090642347672,0.047578972703381,0.10507932378641557,0.4670078384844978,0.0,0.0008632825197773971,0.0007670483808145672,-9.62341389628299e-05,64,3.2,0.029610205697240894,0.1301687655830645,0.008470727518902179,0.14636486361677709,0.11248342024231206,0.14210574917771704,0.13315855969136464,-0.008947189486352397,1,0.05,0.001916736740867718,0.012029190235141249,0.014513651499768814,0.0749076784098763,0.00084713878215225,0.014930443451740827,0.005672587781890909,-0.009257855669849917,73,3.6500000000000004,0.008038362445020732
T101,100,2,tilt_right,4.0,0.05,0.20914287974214182,0.32855813418353647,1.7152877200551688,0.0,0.008548526191667084,0.022349977538017977,0.013801451346350893,79,3.95,0.08556905949761788,0.04873512131900222,0.1116610270485618,0.5119038768256359,0.0,0.0009627168250128376,0.0008321648436590189,-0.00013055198135381875,45,2.25,0.03040062526787058,0.12479268849981258,0.006401994770965834,0.1392409435174579,0.10570569785870385,0.12111883642839412,0.12339409726062159,0.0022752608322274687,79,3.95,0.0018408267817650523,0.008492021318337022,0.01156708270005919,0.06768135206154355,0.00057877641548405,0.0025810841893659296,0.0025859887046628493,4.904515296919737e-06,58,2.9000000000000004,0.006502843823044822
T102,101,1,tilt_left,4.0,0.05,0.37551014305557356,0.2283608468913184,1.1846737309575046,0.0,0.4904681477443192,0.3027049215702623,-0.18776322617405689,1,0.05,0.15446089872407096,0.06162346462345937,0.11037742065188709,0.4880801326631217,0.0,0.0007008608525875484,0.0008168004161413771,0.00011593956355382873,44,2.2,0.03581065273767977,0.129124780333411,0.004988966153451218,0.140882289735037,0.11678309576746676,0.12890547177859135,0.12670588769855268,-0.0021995840800386746,77,3.85,0.002161584893656189,0.016662522673422695,0.015210349906962082,0.06746485249908525,0.0006797564811522,0.020295562146800724,0.010776769251339606,-0.009518792895461118,1,0.05,0.010093803945658715
T103,102,0,no_tilt,4.0,0.05,0.07262211894118688,0.18930766159209886,0.8548810775369493,0.0,0.3650660114762316,0.01531068686948066,-0.3497553246067509,7,0.35000000000000003,0.0338935528457682,0.0014739014585427727,0.0015001071681485976,0.008449279744389313,0.0,0.0007758562894063456,0.0007973460935889761,2.1489804182630505e-05,67,3.35,0.0008599267019893185,0.11702871602690405,0.00557927726908684,0.12939204215646155,0.1088994424347711,0.12668209013856704,0.11966882851498513,-0.007013261623581915,0,0.0,0.0009115136119730985,0.0022287754549008623,0.0013241486744648325,0.00765055805950345,0.00020460665660649815,0.00230206035442495,0.0017091141215393316,-0.0005929462328856186,72,3.6,0.0011147926812184316
T104,103,0,no_tilt,4.0,0.05,0.011282222240480092,0.006052117160250751,0.030977228889798054,0.0,0.010585063228525987,0.01043322116026169,-0.00015184206826429625,1,0.05,0.00515767117404531,0.001470807422099016,0.001496485856097546,0.008421328170405185,0.0,0.0007730282762400421,0.0007956309469146359,2.2602670674593808e-05,67,3.35,0.0008574335724490483,0.10027796482317756,0.004919519967802462,0.1107963818387207,0.0950674805966189,0.10870818972557153,0.1017739212566126,-0.0069342684689589346,2,0.1,0.0007783686331381438,0.002064579275706877,0.0008175319043638836,0.0044931777610690005,0.0005291955989776,0.0023534434788339254,0.002021265449260892,-0.0003321780295730335,68,3.4000000000000004,0.0008885791013178763
T105,104,1,tilt_left,4.0,0.05,0.19863023201537638,0.2295965614212562,0.8171808589981745,0.0,0.00548590712443402,0.008170397998917101,0.002684490874483081,77,3.85,0.0871085619264679,0.06191865245017001,0.11181057160702385,0.4742209570140569,0.0,0.0007196382930831667,0.0008524568091887205,0.00013281851610555384,64,3.2,0.0359676383205152,0.10235096402158914,0.012400540427476642,0.13362293911923864,0.09157959772929584,0.09621889418811339,0.09465342334321789,-0.0015654708448955001,79,3.95,0.0016658838748021898,0.009875802045475309,0.014832621008449705,0.08611512307460029,0.0005258306143263,0.0013579837161688249,0.0018246555782315515,0.00046667186206272664,67,3.35,0.006817150371489689
T106,105,0,no_tilt,4.0,0.05,0.06127290658765896,0.07094456604189507,0.4354679642248249,0.0,0.09174715543076045,0.05221180409893986,-0.039535351331820595,1,0.05,0.0429096976478694,0.0014162384941194014,0.001399527620116192,0.007960935792657001,0.0,0.0007442974006874811,0.0007969009209693142,5.260352028183305e-05,67,3.35,0.0008352291455304596,0.12952288254922134,0.005108335545525592,0.13697521408164182,0.11831695396100164,0.13215339818943955,0.13343473078195356,0.0012813325925140062,40,2.0,0.0010102368619950908,0.0024660990994759867,0.001549831849277472,0.01336866689140145,0.00048369374792410003,0.003901827932766955,0.0025216924060827437,-0.0013801355266842112,0,0.0,0.0012230157144070039
T107,106,0,no_tilt,4.0,0.05,0.027043707344583445,0.02991728103480562,0.18854989440784714,0.0,0.05269082258785279,0.02275941106821784,-0.02993141151963495,1,0.05,0.019345727637908598,0.0014389701398810737,0.0014499297563821474,0.008213137619032031,0.0,0.0007409433608368082,0.0007955286786372486,5.4585317800440376e-05,67,3.35,0.0008543972520819731,0.10950081648862726,0.0037337696181888856,0.11897570598303735,0.10315743275954739,0.11639050993006599,0.10986514282790756,-0.006525367102158425,10,0.5,0.000991942313538911,0.0020567489773257635,0.000781453010379693,0.00414408679312595,0.0006029796260741,0.00227524757175909,0.0019688241747454704,-0.0003064233970136196,52,2.6,0.0007461283185586779
T108,107,0,no_tilt,4.0,0.05,0.06709229011187409,0.09117022037188269,0.6507896935384518,0.0,0.039809482389242715,0.11176411376546039,0.07195463137621767,33,1.6500000000000001,0.0409720185794707,0.0014717999270416888,0.0015084485337421537,0.008488601073506373,0.0,0.0007427116461021329,0.0007988446682111905,5.6133022109057626e-05,67,3.35,0.0008753055227804179,0.10857381355223308,0.005851141439439941,0.1220474232071907,0.0959509685048264,0.10627649528349906,0.10545839027104868,-0.0008181050124503736,52,2.6,0.0012101304334929037,0.002578281322286391,0.004406223525794083,0.0401492444839643,0.00037248629464485,0.001337278298687575,0.0033196402837584386,0.0019823619850708636,34,1.7000000000000002,0.001863338529718936
T109,108,0,no_tilt,4.0,0.05,0.05605596884072404,0.044882508707490526,0.18335020196728702,0.0,0.03146707811357086,0.04890567805113393,0.017438599937563075,73,3.6500000000000004,0.03985412491770216,0.0014711882708817758,0.0015065354478343937,0.008519577294296506,0.0,0.0007629067123022569,0.0007957210468678116,3.2814334565554664e-05,67,3.35,0.0008678891089615669,0.09777241351680047,0.003779992101170179,0.10857377702744789,0.09298989980947285,0.10576874636719102,0.09801874915494699,-0.007749997212244036,2,0.1,0.0009496770972543992,0.0019964132561335226,0.0009561140572980219,0.00471199781054895,0.00038682158316051416,0.00267612688805903,0.0021490812042134822,-0.0005270456838455478,0,0.0,0.0008897918730314541
T110,109,1,tilt_left,4.0,0.05,0.29288521762776176,0.37612656857134885,1.8784908188310427,0.0,0.07067314706455448,0.07552622341416335,0.0048530763496088675,51,2.5500000000000003,0.1265853167779102,0.06192697029908033,0.1100022317277395,0.47143415046067905,0.0,0.0007098101639181789,0.0008663040493381326,0.00015649388541995367,44,2.2,0.035962457679076056,0.10129244152448273,0.012309137365832395,0.12902125765179234,0.0886983479873457,0.09423724619465243,0.09485831459090933,0.0006210683962569047,78,3.9000000000000004,0.0023049913753611425,0.010425626996302537,0.017687833648427735,0.086694738446555,0.00075079191369265,0.001633613015371175,0.0019596698251846435,0.0003260568098134686,60,3.0,0.007401273923670381
T111,110,0,no_tilt,4.0,0.05,0.09713509151546622,0.13611325475875166,0.6546519791726149,0.0,0.06293688358726135,0.052194212058593356,-0.010742671528667994,65,3.25,0.06647363440051034,0.0015083806139154598,0.001521544617127825,0.008629008002949572,0.0,0.0007616223022738601,0.0008503520640829604,8.872976180910024e-05,67,3.35,0.0009055994594426542,0.11155673412002617,0.0037631540691896418,0.12145583398494285,0.10443338300001685,0.11755204582703424,0.11252239582678719,-0.005029650000247049,0,0.0,0.0011366327003734412,0.0021503295054587463,0.0012469720262510988,0.008690154071990499,0.00044930816486819997,0.0038461339868767703,0.001786711376393605,-0.0020594226104831653,0,0.0,0.0008853622058620115
T112,111,0,no_tilt,4.0,0.05,0.14474812193766712,0.17353354678295554,0.6396986909650954,0.0,0.18087314819829192,0.21697384172459594,0.03610069352630402,9,0.45,0.11236094175518369,0.0014866046475891376,0.0014966304677003857,0.008555419138037146,0.0,0.000746384275657184,0.0008397260118697132,9.334173621252913e-05,67,3.35,0.0008997561459492133,0.10015065471074616,0.002263893247832767,0.10654035203589785,0.09357053830178319,0.09950465624085889,0.10024645611043763,0.0007417998695787437,1,0.05,0.0010197994462921567,0.0019537388677838734,0.0009397823543161498,0.0041847069633319,0.0003177589393764,0.0023799516307576652,0.00221695950013517,-0.00016299213062249528,5,0.25,0.0009043312990746791
T113,112,2,tilt_right,4.0,0.05,0.19911871378545912,0.18835222932303872,1.2151086368301354,0.0,0.22121117709904548,0.12202308304411878,-0.09918809405492669,79,3.95,0.10134479647832562,0.05229205361976861,0.11734534674140149,0.5167014428182214,0.0,0.0009629455888963696,0.0008357527355738161,-0.0001271928533225535,64,3.2,0.03243194712087459,0.09992782382182448,0.011875510267936705,0.1299547255469869,0.08140220914814185,0.09509202288471001,0.09453131628804505,-0.0005607065966649616,68,3.4000000000000004,0.0018144254022304444,0.01063307119334431,0.015724538040561606,0.08060415181198854,0.0007439346339389,0.0022190659432867648,0.00197593519789026,-0.00024313074539650476,55,2.75,0.007710725250118144
T114,113,1,tilt_left,4.0,0.05,0.2613834592994202,0.33620727310331305,1.5541591734564395,0.0,0.15128820034225016,0.026827452326797716,-0.12446074801545244,65,3.25,0.1082302276402023,0.059248408945926354,0.10619326719035078,0.47057619500595077,0.0,0.0006605961927565792,0.0008056243656189884,0.00014502817286240924,64,3.2,0.03451281816435006,0.11901373643880638,0.006108362136459831,0.1338229307646423,0.10500170416464945,0.1227332864560478,0.11811872760093078,-0.00461455885511701,69,3.45,0.0022412183710421064,0.0101084130441409,0.013405297972007455,0.07759781667112865,0.00066409662226465,0.006720592515507645,0.0026243761140251013,-0.004096216401482544,65,3.25,0.007251896329224559
T115,114,0,no_tilt,4.0,0.05,0.028393681912379776,0.0374942688207994,0.1836892612976322,0.0,0.10197051895637974,0.02675021627552645,-0.07522030268085328,7,0.35000000000000003,0.014436448685236821,0.001301428378535063,0.0012937620313112623,0.00701227258331698,0.0,0.0007510693424207167,0.0006718603229165594,-7.92090195041573e-05,67,3.35,0.0007098852696729508,0.12057248268104263,0.006573968316902675,0.13289224024524643,0.10883909156373,0.12733273835059186,0.12550118335649163,-0.0018315549941002318,6,0.30000000000000004,0.001393562026845711,0.005038368273465128,0.011119501345037319,0.07795963475373324,0.00027447109869510003,0.023540097698066684,0.0028304923008273955,-0.02070960539723929,6,0.30000000000000004,0.003862627160934671
T116,115,1,tilt_left,4.0,0.05,0.16733640803954625,0.1914009515636743,0.6869432038130459,0.0,0.0032240669700159463,0.008167804276135896,0.00494373730611995,71,3.5500000000000003,0.05269334760519113,0.048796039107977814,0.08596273392451796,0.37570616467313855,0.0,0.0006417501940088708,0.0007146473200014374,7.289712599256658e-05,64,3.2,0.028483943442737917,0.1151612155462527,0.007767937568682144,0.13506206714975216,0.09978139502728989,0.11128863442188881,0.11315427502996517,0.001865640608076355,73,3.6500000000000004,0.0018325389479584807,0.009872810100975049,0.015287885839381728,0.0878055756378263,0.00046400204366365,0.00222494413420198,0.001611258679669435,-0.0006136854545325447,68,3.4000000000000004,0.008249282250778683
T117,116,1,tilt_left,4.0,0.05,0.19251211514599814,0.16395869866792748,0.6313788683208466,0.0,0.08133160728957164,0.06564788004338935,-0.01568372724618229,42,2.1,0.07473343333536932,0.04675151036365292,0.08413952627676323,0.3707332560876681,0.0,0.000722025152343368,0.0007378327793322025,1.58076269888345e-05,44,2.2,0.027316016097473465,0.12440096826246154,0.008101290528348223,0.14341275099284279,0.1092917154888472,0.12978218860052018,0.12122142446179794,-0.00856076413872224,72,3.6,0.002455698439953221,0.012386276449173202,0.01674783029236471,0.07998609883036284,0.00032311753321290004,0.009494182716210843,0.002088359601677108,-0.007405823114533735,53,2.6500000000000004,0.009687225403690672
T118,117,1,tilt_left,4.0,0.05,0.3626441176586711,0.25077688080868205,1.0600023840329615,0.0,0.24767876664455013,0.19852768811680166,-0.04915107852774847,69,3.45,0.13284395547862105,0.03579433709940592,0.06212169137956588,0.2711448719780868,0.0,0.0006665151502306427,0.0006429053038398395,-2.3609846390803212e-05,44,2.2,0.020078479796766992,0.13677722314520807,0.0193040172417115,0.2955183515648838,0.12186218270583421,0.14044477512072479,0.13346717733849706,-0.006977597782227729,73,3.6500000000000004,0.0062567896281233645,0.020289549976733972,0.04437076547594981,0.32192752256090557,0.0008037848342726,0.01650794729767334,0.0033123286570772167,-0.013195618640596122,73,3.6500000000000004,0.014508879088180502
T119,118,2,tilt_right,4.0,0.05,0.4990642407544631,0.2518245508353555,1.5371600552410039,0.0,0.24827386380344701,0.3733616859513213,0.12508782214787428,79,3.95,0.12735503826720435,0.0393254869316234,0.09305702759827075,0.5209795668646185,0.0,0.0008626876477928981,0.0008097400739874029,-5.294757380549522e-05,45,2.25,0.02359283556303744,0.15541701059243657,0.008056137635758026,0.1805295986524346,0.1414714188808921,0.14698779047591598,0.1506435853663567,0.003655794890440711,79,3.95,0.002884940920006542,0.021612736026751695,0.02155647194361163,0.1036048560428339,0.0027506717458228,0.023595932087905794,0.022867172367362177,-0.0007287597205436168,0,0.0,0.013006281631612033
T120,119,1,tilt_left,4.0,0.05,0.4148904762071428,0.2702003963329214,1.3048336467800405,0.0,0.7178380011109795,0.31691379210449433,-0.4009242090064852,45,2.25,0.13426064075064664,0.05103826446833994,0.09047277933700792,0.4182536066457445,0.0,0.000750828698134486,0.0009771673037134066,0.00022633860557892053,45,2.25,0.029308405568131878,0.15763200367354696,0.011535735791242306,0.1848278030549999,0.1299402949588524,0.15115461772593122,0.15022607876816144,-0.0009285389577697867,78,3.9000000000000004,0.004444906931541064,0.02192163813066345,0.02121136422095727,0.1226098976052179,0.0016786380284806,0.027543382571001623,0.022836860029019905,-0.004706522541981718,16,0.8,0.016877990646738075
T121,120,0,no_tilt,4.0,0.05,0.32157235083143065,0.2574378959201054,1.6917216994554185,0.0,0.16750988338472617,0.28557291230737347,0.1180630289226473,55,2.75,0.10405514076860616,0.0014241964559522867,0.0016042408285472814,0.00853663143845473,0.0,0.0005583125686181606,0.000665376319077083,0.00010706375045892234,67,3.35,0.0008554184321733601,0.15299603785771487,0.00963669121245934,0.1741078598847421,0.1392390097559878,0.16989460900926295,0.15760425397761368,-0.01229035503164927,1,0.05,0.0026434649854833532,0.014696104699941459,0.012416481443961467,0.05751694085395455,0.00215676321829925,0.012855698509735294,0.013707726034361555,0.0008520275246262608,63,3.1500000000000004,0.009373470340179137
T122,121,2,tilt_right,4.0,0.05,0.08100058791675088,0.11958207759377419,0.5512263817462967,0.0,0.01233843331919429,0.008095157563952815,-0.004243275755241475,79,3.95,0.026281005501636943,0.04641061775049097,0.10385645556238898,0.4674127538032207,0.0,0.0008876944512017669,0.0007630360859294637,-0.00012465836527230322,64,3.2,0.028940336790168636,0.13580043988257046,0.009341566428211047,0.16195206758411934,0.12059426925354741,0.13549689126160075,0.13121222121714593,-0.004284670044454819,67,3.35,0.0016834064794520721,0.007572739164625128,0.009954135696042631,0.0521059104324722,0.0003387904577054,0.003781821353572915,0.0017201314023131996,-0.0020616899512597153,55,2.75,0.0042386001606793304
T123,122,1,tilt_left,4.0,0.05,0.36699671442718956,0.5974983559870601,3.059883908857086,0.0,0.013946010754995455,0.012085873402760582,-0.0018601373522348728,60,3.0,0.17775289825417662,0.060004449210079594,0.10857158480832926,0.46935256026578664,0.0,0.0007349909259802459,0.0007960236074120666,6.103268143182073e-05,64,3.2,0.03476964841790723,0.13714529614366006,0.0059163562379069235,0.15078662157226855,0.1211759047921199,0.1396641941839348,0.13586525252908374,-0.0037989416548510624,73,3.6500000000000004,0.0018688837409763326,0.010562065963509115,0.014059861774988061,0.05758181415813515,0.00083967925973435,0.00285127560733702,0.002072929838432672,-0.0007783457689043479,70,3.5,0.004906555210512745
T124,123,0,no_tilt,4.0,0.05,0.026369631566561875,0.03225565617674031,0.1445223840195125,0.0,0.023030449454196196,0.014469102926974982,-0.008561346527221214,52,2.6,0.019443085101362965,0.0012643117848446781,0.0012578150877389906,0.006759374226234351,0.0,0.0007245563540181902,0.00064712933776297,-7.742701625522018e-05,67,3.35,0.0006873070144861563,0.12778863789317668,0.007163899109165102,0.14164146684668943,0.11223793732548054,0.13877024996781992,0.13171548215006534,-0.007054767817754576,1,0.05,0.0015555312325556223,0.0026855852950173715,0.005061705543931924,0.04670163545245585,0.0003952327814925,0.006066607066337579,0.002088924973701495,-0.003977682092636084,0,0.0,0.0016367248808453081
T125,124,2,tilt_right,4.0,0.05,0.09183640684660771,0.11569877083898594,0.6395644323096688,0.0,0.03302393073500216,0.02506093997743573,-0.007962990757566433,52,2.6,0.033998959354094645,0.038695298899576194,0.08502186174461077,0.3915422750141848,0.0,0.0008348774467083394,0.0006983784856101615,-0.0001364989610981779,64,3.2,0.023752924579276354,0.1171864072981211,0.008741001128990494,0.13795403050425675,0.1075162798624719,0.11468957490210388,0.11309096225569201,-0.0015986126464118677,69,3.45,0.002271088438337457,0.007321357295418651,0.010756898242104847,0.06459119574307695,0.0002995352254669,0.0019118171320853,0.0027360764713098475,0.0008242593392245475,52,2.6,0.0045332244553301215
T126,125,2,tilt_right,4.0,0.05,0.1579434976957696,0.21221267699734403,1.2735135184171662,0.0,0.017150338284464932,0.048057084184098556,0.030906745899633624,68,3.4000000000000004,0.06872786206765556,0.040869646769116016,0.09058055946303573,0.40494013519187755,0.0,0.0008687295619529027,0.0007345361783436328,-0.0001341933836092699,64,3.2,0.025196872314456456,0.12304558113304061,0.009735406406041265,0.1466336762457035,0.10631767365736045,0.12044116934747669,0.1198022492372496,-0.0006389201102270925,69,3.45,0.0025271633770015,0.010149304322330637,0.013764493229167377,0.05801745371992345,0.0005470842328810001,0.0025607571264146603,0.0016399018853713366,-0.0009208552410433237,75,3.75,0.007266253119176071
T127,126,2,tilt_right,4.0,0.05,0.09593279785071586,0.09884946234304819,0.5579273483388152,0.0,0.15915958172630212,0.019671401148161342,-0.13948818057814077,79,3.95,0.04008887889698224,0.036585274647311136,0.08063593874920733,0.35958126944520946,0.0,0.0008505379435772205,0.0007123776096825215,-0.00013816033389469902,45,2.25,0.02257576200435129,0.11344031173939628,0.01817356045847231,0.1361015650159432,0.0692369202312157,0.13356768630264396,0.09838309146141463,-0.03518459484122932,2,0.1,0.0051377464444175526,0.014098595822410461,0.014171373311179292,0.0767736569722842,0.0018777813940894002,0.014905926685087736,0.01652689088178861,0.0016209641967008734,17,0.8500000000000001,0.01034426075855602
T128,127,1,tilt_left,4.0,0.05,0.0,0.0,0.0,0.0,0.0,,,0,0.0,,0.1022300390074367,0.18136968095460962,0.774329349584977,0.0,0.0010685495429047043,0.0011757346859168705,0.00010718514301216622,64,3.2,0.05776477658139033,0.11653521643485991,0.006480321225808397,0.13282169996078894,0.1055440661897165,0.11412118470823392,0.11297716287712133,-0.0011440218311125905,72,3.6,0.0021531300563310744,0.010706230291263831,0.014783030821862088,0.0939768016455761,0.0007381217890455,0.00385610392582766,0.002250876508029702,-0.001605227417797958,73,3.6500000000000004,0.007361126308071993
T129,128,0,no_tilt,4.0,0.05,0.010863597708722686,0.009389004746889166,0.037930333163969036,0.0,0.013915021233015667,0.011862779952421864,-0.002052241280593803,7,0.35000000000000003,0.00635016969247467,0.0013831160736457455,0.0013893582985858403,0.0076905194096099395,0.0,0.00076545607753934,0.0007325483521417221,-3.290772539761794e-05,67,3.35,0.0007789819720558996,0.10681332061098323,0.0043947396598371215,0.1176206131361483,0.10035315024367969,0.1138932025572746,0.1091302797096143,-0.004762922847660306,0,0.0,0.001169675903659945,0.002794206557686091,0.005515987846783632,0.051004045673065,0.0005272808083542,0.007747216128806554,0.002164904240837376,-0.005582311887969179,0,0.0,0.0014367166555615046
T130,129,2,tilt_right,4.0,0.05,0.12355070410001426,0.1774077761221141,1.176499348266613,0.0,0.0029541608869975955,0.029561903777033976,0.02660774289003638,79,3.95,0.0498393974078857,0.042948242030847586,0.09568772896563586,0.4265516200422132,0.0,0.0008802496933255844,0.0007572672312906411,-0.0001229824620349433,45,2.25,0.026740579121697573,0.1098974088140916,0.009791447770220353,0.1270151068120297,0.09561125993731885,0.10035877006442755,0.10106055140678415,0.0007017813423566,63,3.1500000000000004,0.0016918053356563558,0.007743958053891417,0.011951258201135632,0.0648748214808796,0.00050595397182615,0.0017787126668915298,0.004109596192613928,0.0023308835257223985,47,2.35,0.0058161850900053935
T131,130,2,tilt_right,4.0,0.05,0.08629107344963341,0.09929214861025443,0.4056559275195897,0.0,0.00930474980077579,0.010809222176296394,0.001504472375520604,66,3.3000000000000003,0.035518802573515515,0.04205726958063545,0.09372404628282359,0.4205469175253145,0.0,0.0008753404461331072,0.0007515642784447737,-0.00012377616768833352,45,2.25,0.026172870743563788,0.10485811514487611,0.004351964022884634,0.1159944988712503,0.09432566180272944,0.10797319945062622,0.10447034114413384,-0.0035028583064923846,65,3.25,0.001677361627731521,0.005653832848374082,0.006891521598136039,0.0358687492743898,0.0003560013874941951,0.00309520586218444,0.0020121973663419345,-0.0010830084958425054,47,2.35,0.003428364563112149
T132,131,0,no_tilt,4.0,0.05,0.07257796588496293,0.0673387447095612,0.2507177166732457,0.0,0.00522135357842427,0.10039472965394476,0.0951733760755205,38,1.9000000000000001,0.048630167374262304,0.0013657857130336334,0.001374888214127952,0.007631705077577536,0.0,0.0007484248429371841,0.0007241838405200343,-2.4241002417149746e-05,67,3.35,0.0007683867276499568,0.0995972822368838,0.003033247999058424,0.10907837123980335,0.0948102152606139,0.10421689999734765,0.10079029289747614,-0.003426607099871512,0,0.0,0.0010285072629542208,0.0024054267161826804,0.0011647463864460491,0.00515193492211625,0.00051742068389385,0.003373326417123614,0.0022612263549660317,-0.0011121000621575824,4,0.2,0.0011267466207073322
T133,132,1,tilt_left,4.0,0.05,0.0,0.0,0.0,0.0,0.0,,,0,0.0,,0.10729643215214456,0.19074900050897348,0.8005952178058285,0.0,0.0010875193802347117,0.001206763765619879,0.00011924438538516726,64,3.2,0.05976266574573709,0.09900501600528308,0.008452229763014641,0.11833988339985416,0.08714096599904189,0.09442725212636438,0.09407097816451,-0.0003562739618543781,71,3.5500000000000003,0.0017698840509174612,0.008416035729098107,0.011232417059728564,0.0632188392166423,0.00012532407782635,0.00229754021207046,0.0024038133342707715,0.00010627312220031155,60,3.0,0.005044025553016342
