trial_id,trial_index,condition_label,condition_name,pupil_valid_trial,eye_valid_trial,aom_valid_trial,pom_valid_trial,pupil_dilation_happened,pupil_baseline_min,pupil_response_max,pupil_dilation_threshold,pupil_dilation_time_sec,pupil_peak_time_sec,eye_movement_happened,eye_baseline_mean,eye_response_max,eye_movement_threshold,eye_movement_time_sec,eye_peak_time_sec,active_locomotion_happened,aom_baseline_mean,aom_response_max,active_locomotion_threshold,active_locomotion_time_sec,aom_peak_time_sec,passive_locomotion_happened,pom_baseline_mean,pom_response_max,passive_locomotion_threshold,passive_locomotion_time_sec,pom_peak_time_sec,active_freezing_happened,active_freezing_time_sec,aom_trough_time_sec,passive_freezing_happened,passive_freezing_time_sec,pom_trough_time_sec
T140,139,1,tilt_left,True,True,True,True,True,0.1064730492438179,0.13834124919414853,0.11179670170600879,2.45,3.7,True,0.001936770423097534,0.08859957430183779,0.002905155634646301,2.0,3.35,True,0.2907858931034592,1.2163001169821408,0.4361788396551888,2.4000000000000004,3.95,True,0.0008340201912334689,0.48431595652880866,0.0012510302868502035,2.0,2.2,True,2.0,2.0,False,,3.7
T141,140,0,no_tilt,True,True,True,True,True,0.10855520873529725,0.1140560465204335,0.11398296917206212,2.6500000000000004,2.6500000000000004,False,0.003589059446901942,0.0052781466858532,0.0053835891703529135,,2.6500000000000004,False,0.05461203319912339,0.0220476581850168,0.08191804979868508,,3.4000000000000004,True,0.0008003966083429219,0.00908592796067062,0.0012005949125143828,2.0500000000000003,3.35,True,2.0,2.9000000000000004,True,2.0,2.35
T142,141,2,tilt_right,True,True,True,True,True,0.10264442070570776,0.12430890646529649,0.10777664174099315,2.85,3.25,True,0.0020210308132215895,0.049826077296969445,0.0030315462198323845,2.2,2.5500000000000003,True,0.01651468102419376,0.6519151061446293,0.024772021536290642,2.0500000000000003,2.15,True,0.0008512582089013253,0.49328359720888226,0.001276887313351988,2.0500000000000003,2.25,False,,2.0,True,2.0,2.0
T143,142,0,no_tilt,True,True,True,True,True,0.0983820320497763,0.1123510040436439,0.10330113365226512,2.0500000000000003,3.1500000000000004,False,0.0038052761267867623,0.004532435717276399,0.005707914190180144,,3.25,True,0.012568934687946546,0.02874456045132768,0.01885340203191982,2.4000000000000004,2.45,True,0.0007722230777949631,0.00835380713805933,0.0011583346166924447,2.0500000000000003,3.35,True,2.0,3.6,True,2.0,3.0500000000000003
T144,143,2,tilt_right,True,True,True,True,True,0.1054760786403713,0.13123156990921536,0.11074988257238987,2.6500000000000004,3.6,True,0.0018027012734987437,0.053376915504582546,0.0027040519102481154,2.2,3.9000000000000004,True,0.004707382878073578,0.33756417371643754,0.007061074317110366,2.0,3.6,True,0.0008246707186669894,0.46028635016145864,0.0012370060780004842,2.0500000000000003,2.25,False,,2.0,False,,2.0
T145,144,1,tilt_left,True,True,True,True,True,0.11228781357809055,0.1432917485673339,0.11790220425699507,2.25,3.95,True,0.002743028895557191,0.0443914514186013,0.004114543343335787,2.2,2.3000000000000003,True,0.07050516536164228,1.402526697894811,0.10575774804246342,2.0,3.95,True,0.0008606715408292498,0.475160409800387,0.0012910073112438747,2.0,2.2,False,,3.85,False,,3.7
T146,145,2,tilt_right,True,True,True,True,True,0.12274534948934909,0.2742760425035797,0.12888261696381656,2.9000000000000004,3.6,True,0.002792872014177452,0.1884671760595564,0.004189308021266177,2.2,3.6,True,0.1418335617378434,2.6824760772338037,0.2127503426067651,2.4000000000000004,3.5,True,0.0007653855878362631,0.44966489255682124,0.0011480783817543947,2.0500000000000003,3.2,True,2.0,2.0,True,2.0,2.0
T147,146,0,no_tilt,True,True,True,True,False,0.11996404581919776,0.1237439507389139,0.12596224811015766,,2.45,True,0.0025039416643746907,0.00444840847738005,0.003755912496562036,2.45,3.85,True,0.0123551110296648,0.030942718471531676,0.0185326665444972,3.1,3.85,True,0.0006796230960798588,0.006901833211367578,0.0010194346441197882,2.0500000000000003,3.35,True,2.0,2.3000000000000003,True,2.0,2.35
T148,147,0,no_tilt,True,True,True,True,False,0.1027856628355409,0.1070791856965764,0.10792494597731794,,2.25,False,0.001890356173696949,0.00265477225391835,0.0028355342605454236,,3.6500000000000004,True,0.009840983549558273,0.02939339740658547,0.01476147532433741,2.1,2.6,True,0.0006790677348517063,0.0068753984748472895,0.0010186016022775595,2.0500000000000003,3.35,True,2.0,3.0,True,2.0,2.35
T149,148,2,tilt_right,True,True,True,True,True,0.11020257291431315,0.13811181412877443,0.11571270156002882,3.0,3.85,True,0.002943205839273917,0.10736575652330976,0.004414808758910875,2.25,3.45,True,0.009143070305026795,1.364702039152627,0.013714605457540193,2.0500000000000003,3.8000000000000003,True,0.0007672157999331199,0.47782259463468624,0.00115082369989968,2.0500000000000003,3.2,True,2.0,2.0,True,2.0,2.0
T150,149,0,no_tilt,True,True,True,True,True,0.11457737904077431,0.12350750936716155,0.12030624799281303,2.5500000000000003,2.6,False,0.014504897705048874,0.01612005667645015,0.02175734655757331,,2.0,True,0.21549657821860416,0.9505498702575481,0.32324486732790625,2.15,2.3000000000000003,True,0.0007021912130779087,0.007541808347907979,0.0010532868196168632,2.0500000000000003,3.35,True,2.0,3.95,True,2.0,2.35
T151,150,1,tilt_left,True,True,True,True,True,0.10586489683600694,0.1255710490077242,0.1111581416778073,2.2,3.75,True,0.0022833390025707037,0.04604092992197315,0.0034250085038560556,2.2,2.6500000000000004,True,0.014273036476301754,0.8906041433976226,0.021409554714452633,2.0,3.0,True,0.0007211805663495493,0.3926458451277401,0.0010817708495243238,2.0,2.2,False,,2.0,False,,3.7
T152,151,1,tilt_left,True,True,True,True,True,0.1151962205390897,0.14476737452180466,0.12095603156604419,2.2,3.8000000000000003,True,0.0029504915292184546,0.08740524406846234,0.004425737293827682,2.2,3.5,True,0.06778056696680865,1.3612534416299347,0.10167085045021297,2.0,3.3000000000000003,True,0.0008253356787871378,0.45583474100309096,0.0012380035181807068,2.0,3.2,False,,2.5,False,,3.7
T153,152,0,no_tilt,True,True,True,True,True,0.13084213892960125,0.15862786550008318,0.13738424587608133,2.35,3.8000000000000003,True,0.025087340874318232,0.1149710215800019,0.03763101131147735,2.0,2.0,False,0.5307647391599556,0.5694936676223609,0.7961471087399334,,2.2,True,0.0007331853893378568,0.007122617394488466,0.001099778084006785,2.1,3.35,True,2.0,2.5500000000000003,True,2.0500000000000003,2.35
T154,153,2,tilt_right,True,True,True,True,True,0.13583438020573502,0.1675244811744936,0.14262609921602176,2.0,3.5,True,0.017004350147224224,0.1029104613176268,0.025506525220836337,2.3000000000000003,3.5500000000000003,True,0.13266707660845492,1.0490943985167187,0.1990006149126824,2.1,2.2,True,0.0005939759467366789,0.3396229306618985,0.0008909639201050184,2.0,2.25,True,2.0,2.0,False,,3.7
T155,154,1,tilt_left,True,True,True,True,True,0.0988422726791402,0.17332645357195275,0.10378438631309721,2.0,3.4000000000000004,True,0.029676731526575163,0.5012639962752037,0.04451509728986275,2.0,2.0,True,0.28308378368801185,0.9323880540101604,0.4246256755320178,2.5500000000000003,2.8000000000000003,True,0.0007895307844691512,0.38843131816993637,0.0011842961767037268,2.0,2.2,True,2.0,2.0500000000000003,False,,3.7
T156,155,2,tilt_right,True,True,True,True,True,0.14725763626737906,0.1783953038909413,0.15462051808074803,2.25,3.0,True,0.015017651192276004,0.060474329273861496,0.022526476788414004,2.25,2.25,True,0.13494348115134427,0.45157932338071205,0.20241522172701643,2.2,2.25,True,0.0008181726072214537,0.4954147561680268,0.0012272589108321807,2.0500000000000003,2.25,True,2.0,2.95,False,,2.0
T157,156,1,tilt_left,True,True,True,True,True,0.12995164850541796,0.15393134105142536,0.13644923093068886,2.3000000000000003,3.75,True,0.0023864302832536776,0.07353849425687364,0.0035796454248805164,2.2,3.3000000000000003,True,0.02697072994532016,0.9153624250660142,0.040456094917980245,2.0500000000000003,2.35,True,0.0007167529819456439,0.44601607782502334,0.0010751294729184659,2.0,3.2,False,,2.0,False,,3.7
T158,157,2,tilt_right,True,True,True,True,True,0.12791082230050999,0.14573267521924235,0.13430636341553548,2.9000000000000004,3.4000000000000004,True,0.001847549057570215,0.0827720927662781,0.002771323586355323,2.25,3.85,True,0.007502291288441184,0.6770115264213008,0.011253436932661776,2.0500000000000003,3.95,True,0.0007628064516923222,0.4208223806417761,0.0011442096775384834,2.0500000000000003,3.2,True,2.0,2.0,False,,2.0
T159,158,1,tilt_left,True,True,True,True,True,0.12588661811031693,0.13478886524078285,0.13218094901583277,3.8000000000000003,3.95,True,0.004654495416614508,0.060882583753160455,0.0069817431249217625,2.2,2.3000000000000003,True,0.0128812371312617,0.28022200987253987,0.01932185569689255,2.0,3.6500000000000004,True,0.0007358347953044756,0.40615379339944113,0.0011037521929567135,2.0,2.2,False,,2.0,False,,3.7
T160,159,1,tilt_left,True,True,True,True,True,0.11379049134422306,0.1381662562368118,0.11948001591143421,2.25,3.7,True,0.002213749424311619,0.0728487916424939,0.0033206241364674284,2.1,2.2,True,0.01127669600097213,0.8195272980279759,0.016915044001458195,2.0,2.7,True,0.0007084700784230356,0.38522959749223545,0.0010627051176345535,2.0,2.2,False,,2.0,False,,3.7
T161,160,1,tilt_left,True,True,True,True,True,0.106447501622354,0.1419834678338457,0.1117698767034717,2.25,3.7,True,0.0022959911175319575,0.0758139292621685,0.0034439866762979365,2.2,2.4000000000000004,True,0.14532403765622312,0.9332678882616082,0.21798605648433467,2.0500000000000003,2.1,True,0.0007513624081699039,0.4047738969471695,0.0011270436122548559,2.0,3.2,True,2.45,3.1,False,,3.7
T162,161,2,tilt_right,True,True,True,True,True,0.1165235199829161,0.13549629367381866,0.12234969598206191,2.95,3.45,True,0.00313537447706268,0.054878093424549954,0.0047030617155940195,2.2,2.5500000000000003,True,0.06755117495482295,0.45526667693156564,0.10132676243223443,2.0500000000000003,2.45,True,0.0007597180894003597,0.4664660557162873,0.0011395771341005394,2.0500000000000003,3.2,True,2.0,3.7,True,2.0,2.0
T163,162,2,tilt_right,True,True,True,True,True,0.1169800456552092,0.1333850556075371,0.12282904793796966,2.85,3.35,True,0.0017378002205530637,0.08799762340519625,0.0026067003308295955,2.15,3.7,True,0.006975867186729939,0.37469388621575456,0.010463800780094908,2.0500000000000003,2.75,True,0.0008294268675584632,0.4851171271264855,0.0012441403013376947,2.0500000000000003,2.25,False,,2.0,False,,2.0
T164,163,2,tilt_right,True,True,True,True,True,0.11206805733965755,0.1295517081372844,0.11767146020664043,3.0,3.4000000000000004,True,0.0026228941335053914,0.0651545867876,0.003934341200258087,2.25,2.3000000000000003,True,0.012699253007923688,0.41931678211014467,0.01904887951188553,2.0500000000000003,3.4000000000000004,True,0.0008452897727709499,0.5087219648303173,0.0012679346591564248,2.0500000000000003,2.25,True,2.0,2.0,True,2.0,2.0
T165,164,0,no_tilt,True,True,True,True,False,0.1138841145034108,0.11634038065178925,0.11957832022858134,,2.25,True,0.0023675682458423213,0.0047999505151745,0.0035513523687634822,2.95,3.0,True,0.0074173318214212245,0.03956084432381204,0.011125997732131836,2.6,2.8000000000000003,True,0.0007962122079077618,0.008829756949476443,0.0011943183118616426,2.0500000000000003,3.35,True,2.0,2.4000000000000004,True,2.0,3.0500000000000003
T166,165,0,no_tilt,True,True,True,True,True,0.1106910777668076,0.11895541242522675,0.11622563165514799,2.5500000000000003,2.9000000000000004,False,0.00379469419328523,0.0049465986731367,0.005692041289927846,,3.0,True,0.00709569438203526,0.04234590869540478,0.01064354157305289,2.0,3.85,True,0.0007944968435665098,0.008753391204570245,0.0011917452653497649,2.0500000000000003,3.35,True,2.15,3.5500000000000003,True,2.0,3.0500000000000003
